Tipo Titulo,Data Vencimento,Data Base,Taxa Compra Manha,Taxa Venda Manha,PU Compra Manha,PU Venda Manha,PU Base Manha,Prazo_anos
Tesouro IPCA+,2015-05-15,2013-06-10,"3,83","3,85","2133,61","2132,82","2132,24",1.9274469541409993
Tesouro IPCA+,2019-05-15,2013-06-10,"4,62","4,68","1757,27","1751,34","1750,81",5.927446954141
Tesouro IPCA+,2024-08-15,2013-06-10,"4,90","4,98","1346,10","1334,71","1334,30",11.181382614647502
Tesouro IPCA+,2035-05-15,2013-06-10,"5,00","5,10","789,80","773,54","773,30",21.927446954141
Tesouro IPCA+,2015-05-15,2013-06-11,"4,32","4,34","2114,89","2114,11","2113,50",1.9247091033538672
Tesouro IPCA+,2019-05-15,2013-06-11,"5,13","5,19","1708,08","1702,33","1701,79",5.924709103353867
Tesouro IPCA+,2024-08-15,2013-06-11,"5,60","5,68","1250,34","1239,83","1239,41",11.178644763860369
Tesouro IPCA+,2035-05-15,2013-06-11,"5,75","5,85","676,25","662,42","662,20",21.924709103353866
Tesouro IPCA+,2015-05-15,2013-06-12,"4,09","4,11","2124,51","2123,72","2123,13",1.9219712525667352
Tesouro IPCA+,2019-05-15,2013-06-12,"5,03","5,09","1718,23","1712,46","1711,91",5.921971252566735
Tesouro IPCA+,2024-08-15,2013-06-12,"5,33","5,41","1286,94","1276,10","1275,68",11.175906913073238
Tesouro IPCA+,2035-05-15,2013-06-12,"5,49","5,59","713,86","699,23","699,00",21.921971252566735
Tesouro IPCA+,2015-05-15,2013-06-13,"4,28","4,30","2117,67","2116,89","2116,28",1.919233401779603
Tesouro IPCA+,2019-05-15,2013-06-13,"5,20","5,26","1702,47","1696,76","1696,21",5.919233401779603
Tesouro IPCA+,2024-08-15,2013-06-13,"5,45","5,53","1271,14","1260,45","1260,03",11.173169062286105
Tesouro IPCA+,2035-05-15,2013-06-13,"5,60","5,70","698,02","683,74","683,50",21.919233401779604
Tesouro IPCA+,2015-05-15,2013-06-14,"4,04","4,06","2128,16","2127,37","2126,27",1.9164955509924708
Tesouro IPCA+,2019-05-15,2013-06-14,"4,97","5,03","1725,52","1719,72","1718,77",5.916495550992471
Tesouro IPCA+,2024-08-15,2013-06-14,"5,20","5,28","1305,91","1294,91","1294,18",11.170431211498974
Tesouro IPCA+,2035-05-15,2013-06-14,"5,34","5,44","737,06","721,94","721,53",21.916495550992472
Tesouro IPCA+,2015-05-15,2013-06-17,"4,14","4,16","2124,84","2124,06","2123,46",1.9082819986310746
Tesouro IPCA+,2019-05-15,2013-06-17,"5,08","5,14","1715,45","1709,70","1709,15",5.908281998631074
Tesouro IPCA+,2024-08-15,2013-06-17,"5,30","5,38","1292,59","1281,72","1281,30",11.162217659137577
Tesouro IPCA+,2035-05-15,2013-06-17,"5,37","5,47","732,73","717,71","717,47",21.908281998631075
Tesouro IPCA+,2015-05-15,2013-06-18,"4,72","4,74","2103,02","2102,25","2101,62",1.9055441478439425
Tesouro IPCA+,2019-05-15,2013-06-18,"5,47","5,53","1679,01","1673,41","1672,85",5.905544147843942
Tesouro IPCA+,2024-08-15,2013-06-18,"5,48","5,56","1268,68","1258,03","1257,61",11.159479808350445
Tesouro IPCA+,2035-05-15,2013-06-18,"5,57","5,67","703,24","688,85","688,62",21.905544147843944
Tesouro IPCA+,2015-05-15,2013-06-19,"4,82","4,84","2099,84","2099,07","2098,43",1.9028062970568105
Tesouro IPCA+,2019-05-15,2013-06-19,"5,53","5,59","1673,97","1668,38","1667,82",5.90280629705681
Tesouro IPCA+,2024-08-15,2013-06-19,"5,53","5,61","1262,43","1251,84","1251,42",11.156741957563312
Tesouro IPCA+,2035-05-15,2013-06-19,"5,59","5,69","700,57","686,25","686,01",21.90280629705681
Tesouro IPCA+,2015-05-15,2013-06-20,"4,98","5,00","2094,40","2093,64","2092,98",1.9000684462696784
Tesouro IPCA+,2019-05-15,2013-06-20,"5,78","5,84","1651,41","1645,92","1645,36",5.900068446269678
Tesouro IPCA+,2024-08-15,2013-06-20,"5,80","5,88","1227,49","1217,22","1216,80",11.154004106776181
Tesouro IPCA+,2035-05-15,2013-06-20,"5,80","5,90","671,07","657,37","657,14",21.900068446269678
Tesouro IPCA+,2015-05-15,2013-06-21,"4,86","4,88","2100,11","2099,35","2098,20",1.8973305954825461
Tesouro IPCA+,2019-05-15,2013-06-21,"5,47","5,53","1681,08","1675,48","1674,52",5.897330595482546
Tesouro IPCA+,2024-08-15,2013-06-21,"5,52","5,60","1264,91","1254,30","1253,58",11.151266255989048
Tesouro IPCA+,2035-05-15,2013-06-21,"5,44","5,54","723,31","708,50","708,09",21.897330595482547
Tesouro IPCA+,2015-05-15,2013-06-24,"4,91","4,93","2098,58","2097,82","2097,20",1.88911704312115
Tesouro IPCA+,2019-05-15,2013-06-24,"5,46","5,52","1682,35","1676,75","1676,21",5.88911704312115
Tesouro IPCA+,2024-08-15,2013-06-24,"5,53","5,61","1263,83","1253,24","1252,83",11.143052703627653
Tesouro IPCA+,2035-05-15,2013-06-24,"5,60","5,70","699,91","685,60","685,38",21.88911704312115
Tesouro IPCA+,2015-05-15,2013-06-25,"4,38","4,40","2119,38","2118,62","2118,03",1.8863791923340179
Tesouro IPCA+,2019-05-15,2013-06-25,"5,14","5,20","1713,13","1707,41","1706,89",5.886379192334018
Tesouro IPCA+,2024-08-15,2013-06-25,"5,18","5,26","1311,74","1300,71","1300,31",11.14031485284052
Tesouro IPCA+,2035-05-15,2013-06-25,"5,44","5,54","723,68","708,87","708,64",21.88637919233402
Tesouro IPCA+,2015-05-15,2013-06-26,"4,20","4,22","2126,88","2126,11","2125,53",1.8836413415468858
Tesouro IPCA+,2019-05-15,2013-06-26,"4,99","5,05","1728,05","1722,27","1721,75",5.883641341546886
Tesouro IPCA+,2024-08-15,2013-06-26,"5,21","5,29","1307,99","1297,00","1296,60",11.137577002053389
Tesouro IPCA+,2035-05-15,2013-06-26,"5,42","5,52","726,91","712,03","711,80",21.883641341546884
Tesouro IPCA+,2015-05-15,2013-06-27,"4,16","4,18","2128,99","2128,22","2127,65",1.8809034907597535
Tesouro IPCA+,2019-05-15,2013-06-27,"5,04","5,10","1723,75","1718,00","1717,48",5.880903490759754
Tesouro IPCA+,2024-08-15,2013-06-27,"5,19","5,27","1311,16","1300,15","1299,74",11.134839151266256
Tesouro IPCA+,2035-05-15,2013-06-27,"5,36","5,46","736,22","721,15","720,92",21.880903490759753
Tesouro IPCA+,2015-05-15,2013-06-28,"3,99","4,01","2136,55","2135,78","2134,77",1.8781656399726214
Tesouro IPCA+,2019-05-15,2013-06-28,"4,94","5,00","1734,27","1728,49","1727,60",5.878165639972622
Tesouro IPCA+,2024-08-15,2013-06-28,"5,11","5,19","1322,96","1311,84","1311,16",11.132101300479125
Tesouro IPCA+,2035-05-15,2013-06-28,"5,30","5,40","745,81","730,54","730,15",21.87816563997262
Tesouro IPCA+,2015-05-15,2013-07-01,"4,08","4,10","2133,65","2132,89","2132,32",1.8699520876112252
Tesouro IPCA+,2019-05-15,2013-07-01,"5,12","5,18","1717,50","1711,78","1711,26",5.8699520876112254
Tesouro IPCA+,2024-08-15,2013-07-01,"5,23","5,31","1306,73","1295,76","1295,36",11.123887748117728
Tesouro IPCA+,2035-05-15,2013-07-01,"5,46","5,56","721,76","707,00","706,77",21.869952087611225
Tesouro IPCA+,2015-05-15,2013-07-02,"4,07","4,09","2134,60","2133,83","2133,27",1.8672142368240932
Tesouro IPCA+,2019-05-15,2013-07-02,"5,06","5,12","1723,76","1718,02","1717,50",5.867214236824093
Tesouro IPCA+,2024-08-15,2013-07-02,"5,23","5,31","1307,13","1296,17","1295,76",11.121149897330595
Tesouro IPCA+,2035-05-15,2013-07-02,"5,42","5,52","727,98","713,09","712,86",21.867214236824093
Tesouro IPCA+,2015-05-15,2013-07-03,"3,94","3,96","2140,15","2139,38","2138,83",1.864476386036961
Tesouro IPCA+,2019-05-15,2013-07-03,"4,96","5,02","1733,90","1728,12","1727,60",5.864476386036961
Tesouro IPCA+,2024-08-15,2013-07-03,"5,08","5,16","1328,36","1317,21","1316,80",11.118412046543463
Tesouro IPCA+,2035-05-15,2013-07-03,"5,38","5,48","734,26","719,24","719,01",21.864476386036962
Tesouro IPCA+,2015-05-15,2013-07-04,"3,94","3,96","2140,71","2139,94","2139,38",1.8617385352498288
Tesouro IPCA+,2019-05-15,2013-07-04,"4,99","5,05","1731,52","1725,76","1725,24",5.861738535249829
Tesouro IPCA+,2024-08-15,2013-07-04,"5,16","5,24","1317,61","1306,56","1306,15",11.11567419575633
Tesouro IPCA+,2035-05-15,2013-07-04,"5,41","5,51","729,95","715,02","714,80",21.861738535249827
Tesouro IPCA+,2015-05-15,2013-07-05,"4,13","4,15","2133,49","2132,73","2131,83",1.8590006844626967
Tesouro IPCA+,2019-05-15,2013-07-05,"5,15","5,21","1716,31","1710,62","1709,83",5.859000684462697
Tesouro IPCA+,2024-08-15,2013-07-05,"5,34","5,42","1292,97","1282,15","1281,55",11.1129363449692
Tesouro IPCA+,2035-05-15,2013-07-05,"5,58","5,68","704,82","690,44","690,11",21.859000684462696
Tesouro IPCA+,2015-05-15,2013-07-08,"4,10","4,12","2135,68","2134,92","2133,87",1.8507871321013005
Tesouro IPCA+,2019-05-15,2013-07-08,"5,21","5,27","1711,60","1705,93","1704,94",5.8507871321013
Tesouro IPCA+,2024-08-15,2013-07-08,"5,34","5,42","1293,73","1282,91","1282,15",11.104722792607802
Tesouro IPCA+,2035-05-15,2013-07-08,"5,58","5,68","705,25","690,86","690,44",21.8507871321013
Tesouro IPCA+,2015-05-15,2013-07-10,"4,07","4,09","2137,34","2136,58","2136,06",1.8453114305270362
Tesouro IPCA+,2019-05-15,2013-07-10,"5,13","5,19","1719,69","1713,99","1713,50",5.845311430527036
Tesouro IPCA+,2024-08-15,2013-07-10,"5,27","5,35","1303,66","1292,75","1292,37",11.099247091033538
Tesouro IPCA+,2035-05-15,2013-07-10,"5,54","5,64","711,30","696,79","696,58",21.845311430527037
Tesouro IPCA+,2015-05-15,2013-07-11,"4,20","4,22","2132,96","2132,20","2131,67",1.842573579739904
Tesouro IPCA+,2019-05-15,2013-07-11,"5,15","5,21","1718,28","1712,59","1712,09",5.842573579739904
Tesouro IPCA+,2024-08-15,2013-07-11,"5,30","5,38","1299,94","1289,07","1288,69",11.096509240246407
Tesouro IPCA+,2035-05-15,2013-07-11,"5,58","5,68","705,67","691,28","691,07",21.842573579739906
Tesouro IPCA+,2015-05-15,2013-07-12,"4,23","4,25","2132,73","2131,98","2131,08",1.839835728952772
Tesouro IPCA+,2019-05-15,2013-07-12,"5,19","5,25","1715,27","1709,60","1708,81",5.839835728952772
Tesouro IPCA+,2024-08-15,2013-07-12,"5,37","5,45","1291,03","1280,24","1279,64",11.093771389459274
Tesouro IPCA+,2035-05-15,2013-07-12,"5,64","5,74","697,33","683,12","682,79",21.83983572895277
Tesouro IPCA+,2015-05-15,2013-07-15,"4,19","4,21","2134,68","2133,92","2133,49",1.8316221765913758
Tesouro IPCA+,2019-05-15,2013-07-15,"5,21","5,27","1713,80","1708,14","1707,71",5.831622176591376
Tesouro IPCA+,2024-08-15,2013-07-15,"5,39","5,47","1288,64","1277,89","1277,56",11.085557837097879
Tesouro IPCA+,2035-05-15,2013-07-15,"5,65","5,75","696,08","681,90","681,72",21.831622176591377
Tesouro IPCA+,2015-05-15,2013-07-16,"4,15","4,17","2136,61","2135,86","2135,43",1.8288843258042438
Tesouro IPCA+,2019-05-15,2013-07-16,"5,08","5,14","1726,56","1720,85","1720,43",5.8288843258042435
Tesouro IPCA+,2024-08-15,2013-07-16,"5,27","5,35","1305,29","1294,38","1294,06",11.082819986310746
Tesouro IPCA+,2035-05-15,2013-07-16,"5,55","5,65","710,75","696,26","696,08",21.828884325804243
Tesouro IPCA+,2015-05-15,2013-07-17,"4,10","4,12","2138,92","2138,17","2137,74",1.8261464750171115
Tesouro IPCA+,2019-05-15,2013-07-17,"5,08","5,14","1726,97","1721,26","1720,85",5.8261464750171115
Tesouro IPCA+,2024-08-15,2013-07-17,"5,28","5,36","1304,24","1293,35","1293,03",11.080082135523615
Tesouro IPCA+,2035-05-15,2013-07-17,"5,51","5,61","716,82","702,20","702,02",21.82614647501711
Tesouro IPCA+,2015-05-15,2013-07-18,"4,03","4,05","2141,98","2141,23","2140,80",1.8234086242299794
Tesouro IPCA+,2019-05-15,2013-07-18,"4,98","5,04","1736,93","1731,19","1730,78",5.823408624229979
Tesouro IPCA+,2024-08-15,2013-07-18,"5,19","5,27","1316,93","1305,93","1305,61",11.077344284736482
Tesouro IPCA+,2035-05-15,2013-07-18,"5,41","5,51","731,94","717,00","716,82",21.82340862422998
Tesouro IPCA+,2015-05-15,2013-07-19,"3,98","4,00","2144,45","2143,70","2143,10",1.8206707734428473
Tesouro IPCA+,2019-05-15,2013-07-19,"4,88","4,94","1747,10","1741,33","1740,77",5.820670773442847
Tesouro IPCA+,2024-08-15,2013-07-19,"5,07","5,15","1334,06","1322,90","1322,47",11.07460643394935
Tesouro IPCA+,2035-05-15,2013-07-19,"5,35","5,45","741,31","726,17","725,93",21.82067077344285
Tesouro IPCA+,2015-05-15,2013-07-22,"3,91","3,93","2146,94","2146,19","2145,84",1.8124572210814511
Tesouro IPCA+,2019-05-15,2013-07-22,"4,77","4,83","1757,69","1751,88","1751,54",5.812457221081451
Tesouro IPCA+,2024-08-15,2013-07-22,"5,00","5,08","1343,87","1332,63","1332,35",11.066392881587953
Tesouro IPCA+,2035-05-15,2013-07-22,"5,25","5,35","756,76","741,30","741,14",21.812457221081452
Tesouro IPCA+,2015-05-15,2013-07-23,"3,82","3,84","2150,66","2149,91","2149,57",1.809719370294319
Tesouro IPCA+,2019-05-15,2013-07-23,"4,68","4,74","1766,79","1760,95","1760,61",5.809719370294319
Tesouro IPCA+,2024-08-15,2013-07-23,"4,98","5,06","1346,97","1335,70","1335,43",11.063655030800822
Tesouro IPCA+,2035-05-15,2013-07-23,"5,25","5,35","756,92","741,46","741,30",21.809719370294317
Tesouro IPCA+,2015-05-15,2013-07-24,"3,74","3,76","2154,00","2153,25","2152,91",1.8069815195071868
Tesouro IPCA+,2019-05-15,2013-07-24,"4,56","4,62","1778,88","1772,99","1772,66",5.806981519507187
Tesouro IPCA+,2024-08-15,2013-07-24,"4,94","5,02","1352,91","1341,60","1341,32",11.06091718001369
Tesouro IPCA+,2035-05-15,2013-07-24,"5,15","5,25","772,89","757,09","756,92",21.806981519507186
Tesouro IPCA+,2015-05-15,2013-07-25,"3,77","3,79","2153,21","2152,46","2152,12",1.8042436687200547
Tesouro IPCA+,2019-05-15,2013-07-25,"4,66","4,72","1769,42","1763,57","1763,23",5.804243668720055
Tesouro IPCA+,2024-08-15,2013-07-25,"5,03","5,11","1340,46","1329,27","1328,99",11.058179329226558
Tesouro IPCA+,2035-05-15,2013-07-25,"5,24","5,34","758,81","743,31","743,15",21.804243668720055
Tesouro IPCA+,2015-05-15,2013-07-26,"3,79","3,81","2152,84","2152,10","2151,71",1.8015058179329226
Tesouro IPCA+,2019-05-15,2013-07-26,"4,71","4,77","1764,92","1759,10","1758,72",5.801505817932923
Tesouro IPCA+,2024-08-15,2013-07-26,"5,08","5,16","1333,75","1322,62","1322,32",11.055441478439425
Tesouro IPCA+,2035-05-15,2013-07-26,"5,31","5,41","748,10","732,84","732,66",21.801505817932924
Tesouro IPCA+,2015-05-15,2013-07-29,"3,84","3,86","2151,32","2150,58","2150,23",1.7932922655715264
Tesouro IPCA+,2019-05-15,2013-07-29,"4,76","4,82","1760,41","1754,60","1754,26",5.793292265571527
Tesouro IPCA+,2024-08-15,2013-07-29,"5,12","5,20","1328,45","1317,37","1317,10",11.047227926078028
Tesouro IPCA+,2035-05-15,2013-07-29,"5,29","5,39","751,36","736,02","735,86",21.793292265571527
Tesouro IPCA+,2015-05-15,2013-07-30,"3,92","3,94","2148,70","2147,96","2147,61",1.7905544147843941
Tesouro IPCA+,2019-05-15,2013-07-30,"4,92","4,98","1745,33","1739,59","1739,24",5.790554414784395
Tesouro IPCA+,2024-08-15,2013-07-30,"5,31","5,39","1302,59","1291,75","1291,47",11.044490075290897
Tesouro IPCA+,2035-05-15,2013-07-30,"5,40","5,50","734,67","719,70","719,54",21.790554414784395
Tesouro IPCA+,2015-05-15,2013-07-31,"4,06","4,08","2143,89","2143,15","2142,79",1.787816563997262
Tesouro IPCA+,2019-05-15,2013-07-31,"5,04","5,10","1734,23","1728,54","1728,18",5.7878165639972625
Tesouro IPCA+,2024-08-15,2013-07-31,"5,36","5,44","1296,08","1285,30","1285,02",11.041752224503764
Tesouro IPCA+,2035-05-15,2013-07-31,"5,44","5,54","728,80","713,96","713,80",21.78781656399726
Tesouro IPCA+,2015-05-15,2013-08-01,"4,04","4,06","2144,98","2144,25","2143,89",1.78507871321013
Tesouro IPCA+,2019-05-15,2013-08-01,"4,93","4,99","1745,08","1739,34","1738,99",5.7850787132101305
Tesouro IPCA+,2024-08-15,2013-08-01,"5,30","5,38","1304,51","1293,66","1293,38",11.039014373716633
Tesouro IPCA+,2035-05-15,2013-08-01,"5,40","5,50","734,99","720,02","719,86",21.78507871321013
Tesouro IPCA+,2015-05-15,2013-08-02,"4,23","4,25","2138,44","2137,71","2137,29",1.782340862422998
Tesouro IPCA+,2019-05-15,2013-08-02,"5,13","5,19","1726,45","1720,80","1720,40",5.782340862422998
Tesouro IPCA+,2024-08-15,2013-08-02,"5,37","5,45","1295,32","1284,55","1284,25",11.0362765229295
Tesouro IPCA+,2035-05-15,2013-08-02,"5,45","5,55","727,64","712,82","712,65",21.782340862423
Tesouro IPCA+,2015-05-15,2013-08-05,"4,12","4,14","2142,82","2142,09","2141,72",1.7741273100616017
Tesouro IPCA+,2019-05-15,2013-08-05,"5,05","5,11","1734,38","1728,70","1728,34",5.774127310061601
Tesouro IPCA+,2024-08-15,2013-08-05,"5,30","5,38","1305,09","1294,25","1293,96",11.028062970568104
Tesouro IPCA+,2035-05-15,2013-08-05,"5,35","5,45","742,94","727,80","727,64",21.7741273100616
Tesouro IPCA+,2015-05-15,2013-08-06,"4,06","4,08","2145,37","2144,64","2144,28",1.7713894592744694
Tesouro IPCA+,2019-05-15,2013-08-06,"4,99","5,05","1740,44","1734,74","1734,38",5.771389459274469
Tesouro IPCA+,2024-08-15,2013-08-06,"5,25","5,33","1312,20","1301,29","1301,01",11.025325119780971
Tesouro IPCA+,2035-05-15,2013-08-06,"5,31","5,41","749,24","733,97","733,81",21.77138945927447
Tesouro IPCA+,2015-05-15,2013-08-07,"4,03","4,05","2146,82","2146,09","2145,73",1.7686516084873374
Tesouro IPCA+,2019-05-15,2013-08-07,"5,08","5,14","1732,25","1726,59","1726,23",5.768651608487337
Tesouro IPCA+,2024-08-15,2013-08-07,"5,32","5,40","1302,93","1292,11","1291,83",11.02258726899384
Tesouro IPCA+,2035-05-15,2013-08-07,"5,37","5,47","740,20","725,13","724,97",21.76865160848734
Tesouro IPCA+,2015-05-15,2013-08-08,"3,90","3,92","2151,91","2151,18","2150,83",1.7659137577002053
Tesouro IPCA+,2019-05-15,2013-08-08,"5,07","5,13","1733,55","1727,89","1727,53",5.765913757700205
Tesouro IPCA+,2024-08-15,2013-08-08,"5,33","5,41","1301,86","1291,05","1290,77",11.019849418206707
Tesouro IPCA+,2035-05-15,2013-08-08,"5,38","5,48","738,84","723,80","723,64",21.765913757700204
Tesouro IPCA+,2015-05-15,2013-08-09,"3,82","3,84","2155,22","2154,49","2154,11",1.7631759069130732
Tesouro IPCA+,2019-05-15,2013-08-09,"5,03","5,09","1737,73","1732,06","1731,66",5.763175906913073
Tesouro IPCA+,2024-08-15,2013-08-09,"5,30","5,38","1306,24","1295,40","1295,09",11.017111567419576
Tesouro IPCA+,2035-05-15,2013-08-09,"5,35","5,45","743,59","728,45","728,28",21.763175906913073
Tesouro IPCA+,2015-05-15,2013-08-12,"3,72","3,74","2159,21","2158,48","2158,14",1.754962354551677
Tesouro IPCA+,2019-05-15,2013-08-12,"4,99","5,05","1741,88","1736,20","1735,84",5.754962354551677
Tesouro IPCA+,2024-08-15,2013-08-12,"5,24","5,32","1314,71","1303,80","1303,52",11.008898015058179
Tesouro IPCA+,2035-05-15,2013-08-12,"5,33","5,43","746,82","731,61","731,46",21.754962354551676
Tesouro IPCA+,2015-05-15,2013-08-13,"3,94","3,96","2151,55","2150,83","2150,47",1.7522245037645447
Tesouro IPCA+,2019-05-15,2013-08-13,"5,20","5,26","1722,43","1716,82","1716,45",5.752224503764545
Tesouro IPCA+,2024-08-15,2013-08-13,"5,45","5,53","1286,56","1275,91","1275,62",11.006160164271048
Tesouro IPCA+,2035-05-15,2013-08-13,"5,48","5,58","724,29","709,57","709,41",21.752224503764545
Tesouro IPCA+,2015-05-15,2013-08-14,"4,04","4,06","2148,29","2147,57","2147,21",1.7494866529774127
Tesouro IPCA+,2019-05-15,2013-08-14,"5,34","5,40","1709,74","1704,18","1703,81",5.749486652977413
Tesouro IPCA+,2024-08-15,2013-08-14,"5,44","5,52","1288,18","1277,52","1277,24",11.003422313483915
Tesouro IPCA+,2035-05-15,2013-08-14,"5,58","5,68","709,73","695,32","695,16",21.749486652977414
Tesouro IPCA+,2015-05-15,2013-08-15,"4,15","4,17","2144,87","2144,16","2143,61",1.7467488021902806
Tesouro IPCA+,2019-05-15,2013-08-15,"5,50","5,56","1695,48","1689,98","1689,46",5.746748802190281
Tesouro IPCA+,2024-08-15,2013-08-15,"5,60","5,68","1267,34","1256,87","1256,48",11.000684462696784
Tesouro IPCA+,2035-05-15,2013-08-15,"5,61","5,71","705,59","691,27","691,05",21.746748802190282
Tesouro IPCA+,2015-05-15,2013-08-16,"4,20","4,22","2144,03","2143,31","2142,36",1.7440109514031485
Tesouro IPCA+,2019-05-15,2013-08-16,"5,47","5,53","1699,08","1693,57","1692,73",5.7440109514031485
Tesouro IPCA+,2024-08-15,2013-08-16,"5,54","5,62","1275,89","1265,34","1264,72",10.99794661190965
Tesouro IPCA+,2035-05-15,2013-08-16,"5,57","5,67","711,76","697,31","696,96",21.744010951403148
Tesouro IPCA+,2015-05-15,2013-08-19,"4,37","4,39","2138,53","2137,82","2137,25",1.7357973990417521
Tesouro IPCA+,2019-05-15,2013-08-19,"5,53","5,59","1694,09","1688,60","1688,08",5.735797399041752
Tesouro IPCA+,2024-08-15,2013-08-19,"5,55","5,63","1274,96","1264,43","1264,03",10.989733059548255
Tesouro IPCA+,2035-05-15,2013-08-19,"5,59","5,69","709,06","694,67","694,46",21.73579739904175
Tesouro IPCA+,2015-05-15,2013-08-20,"4,47","4,49","2135,55","2134,84","2134,27",1.73305954825462
Tesouro IPCA+,2019-05-15,2013-08-20,"5,63","5,69","1685,48","1680,03","1679,50",5.73305954825462
Tesouro IPCA+,2024-08-15,2013-08-20,"5,64","5,72","1263,51","1253,09","1252,69",10.986995208761122
Tesouro IPCA+,2035-05-15,2013-08-20,"5,68","5,78","696,32","682,20","681,98",21.73305954825462
Tesouro IPCA+,2015-05-15,2013-08-21,"4,18","4,20","2146,39","2145,68","2145,13",1.730321697467488
Tesouro IPCA+,2019-05-15,2013-08-21,"5,35","5,41","1711,70","1706,15","1705,64",5.730321697467488
Tesouro IPCA+,2024-08-15,2013-08-21,"5,39","5,47","1297,09","1286,37","1285,98",10.984257357973991
Tesouro IPCA+,2035-05-15,2013-08-21,"5,59","5,69","709,50","695,11","694,89",21.730321697467488
Tesouro IPCA+,2015-05-15,2013-08-22,"4,27","4,29","2143,59","2142,88","2142,34",1.727583846680356
Tesouro IPCA+,2019-05-15,2013-08-22,"5,61","5,67","1688,22","1682,77","1682,26",5.727583846680356
Tesouro IPCA+,2024-08-15,2013-08-22,"5,65","5,73","1262,89","1252,48","1252,10",10.981519507186858
Tesouro IPCA+,2035-05-15,2013-08-22,"5,67","5,77","698,13","683,98","683,77",21.727583846680357
Tesouro IPCA+,2015-05-15,2013-08-23,"4,27","4,29","2144,48","2143,77","2142,88",1.7248459958932238
Tesouro IPCA+,2019-05-15,2013-08-23,"5,44","5,50","1704,56","1699,05","1698,27",5.724845995893224
Tesouro IPCA+,2024-08-15,2013-08-23,"5,49","5,57","1284,59","1273,99","1273,40",10.978781656399725
